,0,1
0,NUM,ten
0,NOUN,members
0,DET,each
0,.,;
0,.,;
0,PRON,they
0,VERB,perform
0,ADP,at
0,ADJ,many
0,NOUN,campus
0,ADJ,social
0,NOUN,events
0,.,.
0,ADJ,Religious
0,NOUN,activities
0,ADP,from
0,DET,the
0,NOUN,founding
0,ADP,of
0,DET,the
0,NOUN,College
0,DET,those
0,ADJ,responsible
0,ADP,for
0,DET,its
0,NOUN,management
0,VERB,have
0,VERB,planned
0,PRT,to
0,VERB,provide
0,DET,its
0,NOUN,students
0,ADJ,favorable
0,NOUN,conditions
0,ADP,for
0,ADJ,personal
0,ADJ,religious
0,NOUN,development
0,CONJ,and
0,PRT,to
0,VERB,offer
0,NOUN,opportunities
0,ADP,through
0,DET,the
0,NOUN,curriculum
0,CONJ,and
0,ADV,otherwise
0,ADP,for
0,VERB,understanding
0,DET,the
0,NOUN,meaning
0,CONJ,and
0,NOUN,importance
0,ADP,of
0,NOUN,religion
0,.,.
0,NOUN,Courses
0,VERB,are
0,VERB,offered
0,ADP,in
0,NOUN,ethics
0,.,","
0,DET,the
0,NOUN,philosophy
0,CONJ,and
0,NOUN,history
0,ADP,of
0,NOUN,religion
0,.,","
0,ADJ,Christian
0,NOUN,thought
0,CONJ,and
0,NOUN,history
0,.,","
0,CONJ,and
0,DET,the
0,NOUN,Bible
0,.,.
0,NOUN,Carleton
0,VERB,aims
0,ADP,throughout
0,DET,its
0,ADJ,entire
0,VERB,teaching
0,NOUN,program
0,PRT,to
0,VERB,represent
0,DET,a
0,NOUN,point
0,ADP,of
0,NOUN,view
0,CONJ,and
0,DET,a
0,NOUN,spirit
0,DET,which
0,VERB,will
0,VERB,contribute
0,ADP,to
0,DET,the
0,ADJ,moral
0,CONJ,and
0,ADJ,religious
0,NOUN,development
0,ADP,of
0,DET,its
0,NOUN,students
0,.,.
0,DET,A
0,NOUN,college
0,NOUN,service
0,ADP,of
0,NOUN,worship
0,VERB,is
0,VERB,held
0,DET,each
0,NOUN,Sunday
0,NOUN,morning
0,ADP,at
0,NUM,eleven
0,ADV,o'clock
0,ADP,in
0,DET,the
0,NOUN,Chapel
0,.,.
0,DET,The
0,NOUN,sermons
0,VERB,are
0,VERB,given
0,ADP,by
0,DET,the
0,NOUN,College
0,NOUN,Chaplain
0,.,","
0,ADP,by
0,NOUN,members
0,ADP,of
0,DET,the
0,NOUN,faculty
0,.,","
0,CONJ,or
0,ADP,by
0,NOUN,guest
0,NOUN,preachers
0,.,.
0,NOUN,Music
0,VERB,is
0,VERB,furnished
0,ADP,by
0,DET,the
0,NOUN,Carleton
0,NOUN,College
0,NOUN,Choir
0,.,.
0,NOUN,Chapel
0,NOUN,services
0,VERB,are
0,VERB,held
0,ADV,weekly
0,.,.
0,DET,These
0,NOUN,services
0,ADP,at
0,DET,which
0,NOUN,attendance
0,VERB,is
0,ADJ,voluntary
0,VERB,are
0,VERB,led
0,ADP,by
0,DET,the
0,NOUN,Chaplain
0,.,","
0,ADP,by
0,DET,the
0,NOUN,President
0,ADP,of
0,DET,the
0,NOUN,College
0,.,","
0,ADP,by
0,VERB,selected
0,NOUN,faculty
0,NOUN,members
0,.,","
0,NOUN,students
0,.,","
0,CONJ,and
0,NOUN,visitors
0,.,.
0,DET,The
0,NOUN,service
0,VERB,is
0,ADJ,brief
0,CONJ,and
0,NOUN,variety
0,ADP,in
0,NOUN,forms
0,ADP,of
0,NOUN,worship
0,VERB,is
0,VERB,practiced
0,.,.
0,DET,A
0,NOUN,Sunday
0,NOUN,evening
0,NOUN,program
0,VERB,provides
0,ADJ,theological
0,NOUN,lectures
0,.,","
0,NOUN,music
0,.,","
0,NOUN,drama
0,.,","
0,CONJ,and
0,NOUN,films
0,VERB,related
0,ADP,to
0,DET,the
0,NOUN,issues
0,ADP,of
0,DET,the
0,ADJ,Judeo-Christian
0,NOUN,tradition
0,.,.
0,NOUN,Attendance
0,VERB,is
0,VERB,required
0,ADP,at
0,DET,the
0,NOUN,College
0,NOUN,Service
0,ADP,of
0,NOUN,Worship
0,CONJ,or
0,ADP,at
0,DET,the
0,X,Sunday
0,NOUN,Evening
0,NOUN,Program
0,CONJ,or
0,ADP,at
0,DET,any
0,ADV,regularly
0,VERB,organized
0,NOUN,service
0,ADP,of
0,ADJ,public
0,NOUN,worship
0,.,.
0,DET,Each
0,NOUN,semester
0,DET,every
0,NOUN,student
0,VERB,must
0,VERB,attend
0,NUM,ten
0,ADP,of
0,DET,the
0,NOUN,services
0,CONJ,or
0,ADJ,religious
0,NOUN,meetings
0,.,.
0,NOUN,Attendance
0,ADP,at
0,DET,the
0,NOUN,Chapel
0,NOUN,Service
0,VERB,is
0,ADJ,voluntary
0,.,.
0,ADJ,Religious
0,NOUN,organizations
0,VERB,include
0,DET,the
0,NOUN,groups
0,VERB,described
0,ADV,below
0,.,.
0,DET,The
0,NOUN,Y.M.C.A.
0,CONJ,and
0,NOUN,Y.W.C.A.
0,ADP,at
0,NOUN,Carleton
0,VERB,are
0,VERB,connected
0,ADP,with
0,DET,the
0,ADJ,corresponding
0,ADJ,national
0,NOUN,organizations
0,CONJ,and
0,VERB,carry
0,PRT,out
0,DET,their
0,ADJ,general
0,NOUN,purposes
0,.,.
0,ADJ,Occasional
0,NOUN,meetings
0,VERB,are
0,VERB,held
0,ADP,for
0,DET,the
0,ADJ,whole
0,NOUN,membership
0,.,","
0,ADV,usually
0,ADP,with
0,DET,a
0,NOUN,guest
0,NOUN,speaker
0,.,","
0,ADP,while
0,ADJ,smaller
0,NOUN,discussion
0,NOUN,groups
0,VERB,meet
0,ADV,more
0,ADV,frequently
0,.,.
0,DET,The
0,NOUN,Associations
0,VERB,sponsor
0,ADJ,many
0,ADJ,traditional
0,NOUN,campus
0,NOUN,events
0,CONJ,and
0,VERB,provide
0,NOUN,students
0,ADP,with
0,NOUN,opportunities
0,PRT,to
0,VERB,form
0,ADJ,new
0,NOUN,friendships
0,.,","
0,PRT,to
0,VERB,broaden
0,DET,their
0,NOUN,interests
0,.,","
0,CONJ,and
0,PRT,to
0,VERB,engage
0,ADP,in
0,ADJ,worthwhile
0,NOUN,service
0,NOUN,projects
0,.,.
0,PRT,There
0,VERB,are
0,ADJ,other
0,NOUN,organizations
0,VERB,representing
0,ADJ,several
0,ADP,of
0,DET,the
0,ADJ,denominational
0,NOUN,groups
0,.,.
0,VERB,Included
0,VERB,are
0,DET,the
0,NOUN,following
0,.,:
0,NOUN,Baptist
0,NOUN,Student
0,NOUN,Movement
0,.,","
0,NOUN,Canterbury
0,NOUN,Club
0,.,(
0,ADJ,Episcopal
0,.,)
0,.,","
0,ADJ,Christian
0,NOUN,Science
0,NOUN,Organization
0,.,","
0,NOUN,Friends'
0,NOUN,Meeting
0,ADP,for
0,NOUN,Worship
0,.,","
0,NOUN,Hillel
0,.,(
0,ADJ,Jewish
0,.,)
0,.,","
0,ADJ,Liberal
0,ADJ,Religious
0,NOUN,Fellowship
0,.,","
0,ADJ,Lutheran
0,NOUN,Student
0,NOUN,Association
0,.,","
0,NOUN,Newman
0,NOUN,Club
0,.,(
0,ADJ,Roman
0,ADJ,Catholic
0,.,)
0,.,","
0,NOUN,Presbyterian
0,NOUN,Student
0,NOUN,Fellowship
0,.,","
0,VERB,United
0,NOUN,Student
0,NOUN,Fellowship
0,.,(
0,ADJ,Congregational-Baptist
0,.,)
0,.,","
0,CONJ,and
0,NOUN,Wesley
0,NOUN,Fellowship
0,.,(
0,ADJ,Methodist
0,.,)
0,.,.
0,NOUN,Student
0,ADJ,religious
0,NOUN,organizations
0,VERB,are
0,VERB,co-ordinated
0,ADP,under
0,DET,the
0,ADJ,Religious
0,NOUN,Activities
0,NOUN,Committee
0,.,","
0,DET,a
0,VERB,standing
0,NOUN,committee
0,ADP,of
0,DET,the
0,NOUN,Carleton
0,NOUN,Student
0,NOUN,Association
0,.,.
0,DET,The
0,NOUN,Northfield
0,NOUN,churches
0,VERB,include
0,DET,the
0,NOUN,following
0,.,:
0,NOUN,Alliance
0,.,","
0,ADJ,Congregational-Baptist
0,.,","
0,ADJ,Episcopal
0,.,","
0,ADJ,Lutheran
0,.,(
0,ADJ,Norwegian
0,.,","
0,ADJ,Danish
0,.,","
0,NOUN,Missouri
0,NOUN,Synod
0,.,","
0,CONJ,and
0,NOUN,Bethel
0,.,)
0,.,","
0,ADJ,Methodist
0,.,","
0,ADJ,Moravian
0,.,","
0,ADJ,Pentecostal
0,.,","
0,CONJ,and
0,ADJ,Roman
0,ADJ,Catholic
0,.,.
0,NOUN,Theater
0,DET,the
0,NOUN,purpose
0,ADP,of
0,VERB,producing
0,NOUN,plays
0,ADP,at
0,DET,the
0,NOUN,College
0,VERB,is
0,ADJ,three-fold
0,.,:
0,PRT,to
0,VERB,provide
0,DET,the
0,NOUN,Carleton
0,NOUN,students
0,ADP,with
0,DET,the
0,ADJ,best
0,ADJ,possible
0,NOUN,opportunity
0,ADP,for
0,NOUN,theater-going
0,ADP,within
0,DET,the
0,NOUN,limits
0,VERB,set
0,ADP,by
0,DET,the
0,NOUN,maturity
0,CONJ,and
0,NOUN,experience
0,ADP,of
0,DET,the
0,NOUN,performers
0,CONJ,and
0,DET,the
0,ADJ,theatrical
0,NOUN,facilities
0,ADJ,available
0,.,;
0,.,;
0,PRT,to
0,VERB,encourage
0,DET,the
0,NOUN,practice
0,ADP,of
0,VERB,attending
0,DET,the
0,NOUN,theater
0,.,;
0,.,;
0,CONJ,and
0,PRT,to
0,VERB,develop
0,DET,a
0,VERB,discriminating
0,NOUN,audience
0,ADP,for
0,ADJ,good
0,NOUN,drama
0,CONJ,and
0,ADJ,sensitive
0,NOUN,performance
0,.,.
0,ADJ,Dramatic
0,NOUN,activity
0,ADP,at
0,DET,the
0,NOUN,College
0,VERB,is
0,VERB,organized
0,CONJ,and
0,VERB,carried
0,PRT,on
0,ADP,by
0,DET,The
0,NOUN,Carleton
0,NOUN,Players
0,.,","
0,DET,which
0,VERB,is
0,PRT,to
0,VERB,say
0,ADP,by
0,PRT,all
0,NOUN,students
0,PRON,who
0,VERB,are
0,ADV,so
0,VERB,inclined
0,PRT,to
0,VERB,advance
0,DET,these
0,NOUN,aims
0,.,.
0,ADP,For
0,DET,the
0,NUM,1960-1961
0,NOUN,season
0,.,","
0,DET,The
0,NOUN,Carleton
0,NOUN,Players
0,VERB,have
0,VERB,announced
0,NOUN,Blood
0,NOUN,Wedding
0,ADP,by
0,NOUN,Federico
0,NOUN,Garcia
0,NOUN,Lorca
0,.,","
0,DET,The
0,NOUN,Knight
0,ADP,Of
0,DET,The
0,VERB,Burning
0,NOUN,Pestle
0,ADP,by
0,NOUN,Beaumont
0,CONJ,and
0,NOUN,Fletcher
0,CONJ,and
0,DET,A
0,NOUN,Moon
0,ADP,For
0,DET,The
0,NOUN,Misbegotten
0,ADP,by
0,NOUN,Eugene
0,NOUN,O'Neill
0,.,","
0,ADP,with
0,DET,a
0,ADJ,pre-season
0,NOUN,production
0,ADP,of
0,DET,The
0,NOUN,Glass
0,NOUN,Menagerie
0,ADP,by
0,NOUN,Tennessee
0,NOUN,Williams
0,.,.
0,NOUN,Student
0,NOUN,workshop
0,DET,this
0,NOUN,workshop
0,.,","
0,VERB,located
0,ADP,in
0,NOUN,Boliou
0,NOUN,Hall
0,.,","
0,VERB,provides
0,NOUN,facilities
0,ADP,for
0,NOUN,students
0,PRT,to
0,VERB,work
0,ADP,in
0,NOUN,ceramics
0,.,","
0,VERB,weaving
0,.,","
0,VERB,enameling
0,.,","
0,VERB,welding
0,.,","
0,VERB,woodworking
0,.,","
0,NOUN,textile
0,NOUN,printing
0,.,","
0,NOUN,printmaking
0,.,","
0,CONJ,and
0,NOUN,lapidary
0,.,.
0,DET,These
0,ADJ,extra-curricular
0,NOUN,activities
0,VERB,are
0,VERB,conducted
0,ADP,under
0,NOUN,supervision
0,ADP,of
0,DET,the
0,NOUN,Director
0,ADP,of
0,DET,the
0,NOUN,Student
0,NOUN,Workshop
0,.,.
0,DET,The
0,NOUN,workshop
0,VERB,is
0,ADJ,open
0,NUM,five
0,NOUN,afternoons
0,CONJ,and
0,NUM,two
0,NOUN,evenings
0,DET,each
0,NOUN,week
0,.,.
0,DET,A
0,NOUN,student
0,NOUN,organization
0,.,","
0,NOUN,Bottega
0,.,","
0,VERB,is
0,ADJ,open
0,ADP,to
0,DET,any
0,NOUN,student
0,VERB,interested
0,ADP,in
0,VERB,increasing
0,DET,his
0,NOUN,understanding
0,CONJ,and
0,NOUN,appreciation
0,ADP,of
0,DET,the
0,ADJ,graphic
0,CONJ,and
0,ADJ,ceramic
0,NOUN,arts
0,ADP,in
0,DET,their
0,ADJ,historical
0,.,","
0,ADJ,technical
0,.,","
0,CONJ,and
0,ADJ,productive
0,NOUN,contexts
0,.,.
0,DET,The
0,NOUN,group
0,VERB,meets
0,ADV,once
0,DET,a
0,NOUN,week
0,ADP,in
0,DET,the
0,NOUN,Boliou
0,NOUN,Student
0,NOUN,Workshop
0,.,.
0,PRON,They
0,VERB,are
0,VERB,assisted
0,CONJ,and
0,VERB,advised
0,ADP,by
0,NOUN,members
0,ADP,of
0,DET,the
0,NOUN,Art
0,NOUN,Department
0,.,.
0,NOUN,Athletics
0,DET,the
0,ADJ,Athletic
0,NOUN,program
0,ADP,at
0,NOUN,Carleton
0,VERB,is
0,VERB,considered
0,DET,an
0,ADJ,integral
0,NOUN,part
0,ADP,of
0,DET,the
0,NOUN,activities
0,ADP,of
0,DET,the
0,NOUN,College
0,CONJ,and
0,VERB,operates
0,ADP,under
0,DET,the
0,ADJ,same
0,ADJ,budgetary
0,NOUN,procedure
0,CONJ,and
0,NOUN,controls
0,ADP,as
0,DET,the
0,ADJ,academic
0,NOUN,work
0,.,.
0,DET,The
0,ADJ,physical
0,NOUN,education
0,NOUN,program
0,ADP,for
0,NOUN,men
0,VERB,recognizes
0,DET,the
0,NOUN,value
0,ADP,of
0,NOUN,participation
0,ADP,in
0,ADJ,competitive
0,NOUN,sports
0,ADP,in
0,DET,the
0,NOUN,development
0,ADP,of
0,DET,the
0,ADJ,individual
0,NOUN,student
0,CONJ,and
0,VERB,aims
0,PRT,to
0,VERB,give
0,DET,every
0,NOUN,man
0,DET,an
0,NOUN,opportunity
0,PRT,to
0,VERB,enter
0,DET,some
0,NOUN,form
0,ADP,of
0,ADJ,athletic
0,NOUN,competition
0,.,","
0,CONJ,either
0,ADJ,intercollegiate
0,CONJ,or
0,ADJ,intramural
0,.,.
0,DET,The
0,ADJ,same
0,NOUN,standards
0,ADP,for
0,NOUN,admission
0,.,","
0,ADP,for
0,NOUN,eligibility
0,PRT,to
0,VERB,receive
0,NOUN,scholarships
0,CONJ,or
0,NOUN,grants-in-aid
0,.,","
0,CONJ,and
0,ADP,for
0,ADJ,scholastic
0,NOUN,performance
0,ADP,at
0,NOUN,college
0,VERB,apply
0,ADP,to
0,PRT,all
0,NOUN,students
0,.,.
0,DET,A
0,NOUN,faculty
0,NOUN,committee
0,ADP,on
0,NOUN,athletics
0,.,","
0,ADJ,responsible
0,ADP,to
0,DET,the
0,NOUN,faculty
0,ADP,as
0,DET,a
0,NOUN,whole
0,.,","
0,VERB,exercises
0,NOUN,control
0,ADP,over
0,DET,the
0,ADJ,athletic
0,NOUN,program
0,ADP,of
0,DET,the
0,NOUN,College
0,.,.
0,PRON,It
0,VERB,concerns
0,PRON,itself
0,ADP,with
0,.,:
0,NUM,1
0,.,.
0,DET,The
0,NOUN,policies
0,DET,which
0,VERB,govern
0,DET,the
0,NOUN,program
0,NUM,2
0,.,.
0,DET,The
0,NOUN,preservation
0,ADP,of
0,ADJ,desirable
0,NOUN,balance
0,ADP,between
0,DET,the
0,ADJ,athletic
0,CONJ,and
0,ADJ,academic
0,NOUN,programs
0,ADP,of
0,DET,the
0,NOUN,College
0,NUM,3
0,.,.
0,DET,The
0,NOUN,approval
0,ADP,of
0,ADJ,athletic
0,NOUN,schedules
0,NUM,4
0,.,.
0,DET,The
0,NOUN,maintenance
0,ADP,of
0,NOUN,Midwest
0,NOUN,Conference
0,NOUN,eligibility
0,NOUN,standards
0,NOUN,Carleton
0,VERB,is
0,DET,a
0,NOUN,member
0,ADP,of
0,DET,the
0,NOUN,Midwest
0,ADJ,Collegiate
0,ADJ,Athletic
0,NOUN,Conference
0,CONJ,and
0,VERB,abides
0,ADP,by
0,DET,its
0,NOUN,eligibility
0,NOUN,rules
0,.,.
0,ADP,In
0,NOUN,addition
0,ADP,to
0,DET,these
0,NOUN,rules
0,.,","
0,NOUN,Carleton
0,VERB,has
0,VERB,added
0,DET,the
0,NOUN,following
0,.,:
0,NUM,1
0,.,.
0,DET,A
0,NOUN,student
0,PRON,who
0,ADP,while
0,ADP,in
0,NOUN,attendance
0,ADP,at
0,NOUN,Carleton
0,NOUN,College
0,VERB,participates
0,ADP,in
0,DET,an
0,ADJ,athletic
0,NOUN,contest
0,ADP,during
0,DET,the
0,NOUN,school
0,NOUN,year
0,.,","
0,ADJ,other
0,ADP,than
0,DET,that
0,VERB,sponsored
0,ADP,by
0,DET,the
0,NOUN,College
0,.,","
0,VERB,shall
0,VERB,be
0,ADV,permanently
0,ADJ,ineligible
0,PRT,to
0,VERB,participate
0,ADP,in
0,ADJ,intercollegiate
0,NOUN,athletics
0,ADP,at
0,NOUN,Carleton
0,NOUN,College
0,CONJ,and
0,VERB,will
0,ADV,also
0,VERB,face
0,ADJ,permanent
0,NOUN,suspension
0,ADP,from
0,DET,the
0,NOUN,institution
0,.,.
0,DET,The
0,NOUN,school
0,NOUN,year
0,VERB,does
0,ADV,not
0,VERB,end
0,ADP,for
0,DET,any
0,NOUN,student
0,ADP,until
0,PRON,he
0,VERB,has
0,VERB,completed
0,DET,his
0,ADJ,last
0,NOUN,examination
0,ADP,of
0,DET,the
0,NOUN,semester
0,.,.
0,NUM,2
0,.,.
0,DET,A
0,NOUN,student
0,PRT,to
0,VERB,be
0,ADJ,eligible
0,ADP,for
0,DET,the
0,NOUN,captaincy
0,ADP,of
0,DET,any
0,NOUN,Carleton
0,NOUN,team
0,VERB,must
0,VERB,have
0,DET,a
0,ADJ,scholastic
0,NOUN,record
0,ADP,of
0,ADP,at
0,ADJ,least
0,NUM,1.00
0,.,.
0,DET,The
0,.,``
0,NOUN,C
0,.,''
0,NOUN,club
0,VERB,is
0,VERB,composed
0,ADP,of
0,DET,the
0,NOUN,men
0,ADP,of
0,DET,the
0,NOUN,College
0,PRON,who
0,VERB,have
0,VERB,won
0,DET,an
0,ADJ,official
0,NOUN,letter
0,ADP,in
0,NOUN,Carleton
0,NOUN,athletics
0,.,.
0,DET,The
0,NOUN,purpose
0,ADP,of
0,DET,the
0,NOUN,Club
0,VERB,is
0,PRT,to
0,VERB,promote
0,ADJ,better
0,ADJ,athletic
0,NOUN,teams
0,ADP,at
0,NOUN,Carleton
0,CONJ,and
0,PRT,to
0,VERB,increase
0,NOUN,interest
0,ADP,in
0,PRON,them
0,ADP,among
0,DET,the
0,NOUN,student
0,NOUN,body
0,.,.
0,DET,This
0,VERB,is
0,VERB,done
0,ADP,by
0,VERB,encouraging
0,DET,the
0,ADJ,entire
0,NOUN,male
0,NOUN,student
0,NOUN,body
0,PRT,to
0,VERB,participate
0,ADP,in
0,CONJ,either
0,DET,the
0,ADJ,intercollegiate
0,CONJ,or
0,ADJ,intramural
0,NOUN,sports
0,NOUN,program
0,CONJ,and
0,ADP,by
0,VERB,sponsoring
0,DET,the
0,NOUN,Carleton
0,NOUN,cheerleaders
0,.,.
0,NOUN,Soccer
0,NOUN,Club
0,.,.
0,DET,The
0,NOUN,Soccer
0,NOUN,Club
0,VERB,was
0,VERB,organized
0,ADP,by
0,ADJ,undergraduate
0,NOUN,men
0,VERB,interested
0,ADP,in
0,VERB,playing
0,NOUN,soccer
0,CONJ,and
0,VERB,promoting
0,DET,the
0,NOUN,sport
0,.,.
0,NOUN,Membership
0,VERB,consists
0,ADP,of
0,DET,both
0,NOUN,beginners
0,CONJ,and
0,VERB,experienced
0,NOUN,players
0,.,.
0,NOUN,Practices
0,VERB,are
0,VERB,held
0,ADV,regularly
0,CONJ,and
0,DET,the
0,NOUN,schedule
0,ADP,of
0,NOUN,games
0,VERB,is
0,VERB,prepared
0,ADP,by
0,DET,the
0,NOUN,student
0,NOUN,coach
0,CONJ,and
0,DET,the
0,NOUN,officers
0,ADP,of
0,DET,the
0,NOUN,club
0,.,.
0,NOUN,Women's
0,NOUN,Recreation
0,NOUN,Association
0,.,.
0,DET,This
0,NOUN,Association
0,.,","
0,VERB,organized
0,ADP,in
0,NUM,1920
0,.,","
0,VERB,is
0,VERB,affiliated
0,ADP,with
0,DET,the
0,ADJ,Athletic
0,NOUN,Federation
0,ADP,of
0,NOUN,College
0,NOUN,Women
0,.,.
0,DET,The
0,NOUN,purpose
0,ADP,of
0,DET,the
0,NOUN,organization
0,VERB,is
0,PRT,to
0,VERB,further
0,DET,the
0,NOUN,interest
0,ADP,of
0,NOUN,women
0,NOUN,students
0,ADP,in
0,ADJ,recreational
0,NOUN,activities
0,ADP,as
0,DET,a
0,NOUN,means
0,ADP,of
0,VERB,promoting
0,ADJ,physical
0,NOUN,efficiency
0,.,","
0,NOUN,sportsmanship
0,.,","
0,CONJ,and
0,.,``
0,NOUN,play
0,ADP,for
0,NOUN,play's
0,NOUN,sake
0,.,''
0,.,.
0,DET,The
0,NOUN,Association
0,VERB,is
0,VERB,governed
0,ADP,by
0,DET,a
0,NOUN,board
0,VERB,made
0,PRT,up
0,ADP,of
0,NOUN,representatives
0,ADP,from
0,DET,each
0,ADP,of
0,DET,the
0,NUM,four
0,NOUN,classes
0,.,.
0,NOUN,Membership
0,VERB,is
0,ADJ,open
0,ADP,to
0,DET,any
0,NOUN,woman
0,NOUN,student
0,ADP,in
0,DET,the
0,NOUN,College
0,.,.
0,ADJ,Active
0,NOUN,groups
0,VERB,sponsored
0,ADP,by
0,DET,the
0,NOUN,organization
0,VERB,include
0,DET,the
0,NOUN,Saddle
0,NOUN,Club
0,.,","
0,NOUN,Orchesis
0,.,","
0,NOUN,Golf
0,NOUN,Club
0,.,","
0,NOUN,Tennis
0,NOUN,Club
0,.,","
0,CONJ,and
0,NOUN,Dolphins
0,.,.
0,DET,The
0,NOUN,Saddle
0,NOUN,Club
0,.,","
0,ADJ,open
0,ADP,to
0,NOUN,students
0,ADJ,proficient
0,ADP,in
0,NOUN,horsemanship
0,.,","
0,VERB,presents
0,DET,the
0,ADJ,Annual
0,NOUN,Spring
0,NOUN,Riding
0,NOUN,Exhibition
0,.,","
0,CONJ,and
0,ADP,during
0,DET,the
0,NOUN,year
0,PRON,it
0,VERB,offers
0,NOUN,speakers
0,.,","
0,NOUN,movies
0,.,","
0,NOUN,breakfast
0,NOUN,rides
0,.,","
0,CONJ,and
0,NOUN,trips
0,PRT,to
0,VERB,broaden
0,DET,their
0,NOUN,knowledge
0,ADP,of
0,DET,the
0,NOUN,sport
0,.,.
0,NOUN,Orchesis
0,.,","
0,ADP,for
0,NOUN,students
0,VERB,interested
0,ADP,in
0,DET,the
0,ADJ,modern
0,NOUN,dance
0,.,","
0,VERB,contributes
0,ADP,to
0,DET,the
0,NOUN,May
0,NOUN,Fete
0,CONJ,and
0,VERB,offers
0,ADV,earlier
0,ADP,in
0,DET,the
0,NOUN,year
0,DET,a
0,ADJ,modern
0,NOUN,dance
0,NOUN,demonstration
0,.,.
0,NOUN,Tennis
0,NOUN,Club
0,VERB,participates
0,ADP,in
0,DET,a
0,ADJ,dual
0,NOUN,tennis
0,NOUN,tournament
0,ADP,with
0,DET,the
0,NOUN,University
0,ADP,of
0,NOUN,Minnesota
0,DET,each
0,NOUN,fall
0,.,","
0,CONJ,and
0,ADV,also
0,VERB,sponsors
0,DET,a
0,ADJ,two-day
0,NOUN,state
0,ADJ,invitational
0,NOUN,tennis
0,NOUN,meet
0,ADP,at
0,NOUN,Carleton
0,ADP,in
0,NOUN,May
0,.,.
0,DET,The
0,NOUN,Dolphins
0,VERB,present
0,DET,a
0,ADJ,three-night
0,NOUN,water
0,NOUN,show
0,DET,the
0,NOUN,week
0,ADP,of
0,DET,the
0,NOUN,May
0,NOUN,Fete
0,.,.
0,ADP,Under
0,DET,the
0,NOUN,auspices
0,ADP,of
0,DET,the
0,NOUN,Women's
0,NOUN,Recreation
0,NOUN,Association
0,.,","
0,ADJ,interclass
0,NOUN,competition
0,VERB,is
0,VERB,organized
0,ADP,in
0,NOUN,badminton
0,.,","
0,NOUN,basketball
0,.,","
0,NOUN,field
0,NOUN,hockey
0,.,","
0,NOUN,golf
0,.,","
0,NOUN,tennis
0,.,","
0,CONJ,and
0,VERB,swimming
0,.,.
0,DET,The
0,NOUN,Association
0,VERB,participates
0,ADP,in
0,DET,the
0,NOUN,winter
0,NOUN,sports
0,NOUN,carnival
0,CONJ,and
0,VERB,sponsors
0,ADJ,several
0,NOUN,Play
0,NOUN,Days
0,ADP,with
0,NOUN,St.
0,NOUN,Olaf
0,CONJ,and
0,ADJ,other
0,ADJ,nearby
0,NOUN,colleges
0,.,.
0,ADP,With
0,DET,the
0,NOUN,co-operation
0,ADP,of
0,DET,the
0,NOUN,Department
0,ADP,of
0,ADJ,Physical
0,NOUN,Education
0,ADP,for
0,NOUN,Men
0,.,","
0,DET,the
0,NOUN,Women's
0,NOUN,Recreation
0,NOUN,Association
0,VERB,arranges
0,VERB,mixed
0,NOUN,tournaments
0,ADP,in
0,NOUN,tennis
0,CONJ,and
0,NOUN,golf
0,ADP,in
0,DET,the
0,NOUN,fall
0,CONJ,and
0,NOUN,spring
0,.,.
0,ADP,Throughout
0,DET,the
0,NOUN,year
0,PRT,there
0,VERB,are
0,ADJ,social
0,NOUN,events
0,.,","
0,ADJ,such
0,ADP,as
0,NOUN,picnics
0,.,","
0,NOUN,breakfast
0,NOUN,hikes
0,.,","
0,NOUN,canoe
0,NOUN,trips
0,.,","
0,NOUN,banquets
0,.,","
0,CONJ,and
0,ADJ,indoor
0,NOUN,parties
0,.,.
0,NOUN,College
0,NOUN,publications
0,ADP,in
0,NOUN,addition
0,ADP,to
0,DET,the
0,ADJ,miscellaneous
0,NOUN,pamphlets
0,CONJ,and
0,ADJ,other
0,VERB,printed
0,NOUN,matter
0,DET,which
0,PRON,it
0,VERB,issues
0,.,","
0,DET,the
0,NOUN,College
0,VERB,maintains
0,ADJ,regular
0,NOUN,publications
0,.,","
0,ADP,as
0,VERB,follows
0,.,:
0,DET,The
0,NOUN,Bulletin
0,.,","
0,ADP,in
0,NUM,five
0,NOUN,issues
0,.,:
0,DET,The
0,NOUN,Report
0,ADP,Of
0,DET,The
0,NOUN,President
0,ADP,in
0,NOUN,August
0,.,;
0,.,;
0,DET,The
0,NOUN,Alumni
0,NOUN,Fund
0,NOUN,Report
0,ADP,in
0,NOUN,September
0,.,;
0,.,;
0,DET,the
0,ADJ,Annual
0,NOUN,Catalog
0,ADP,in
0,NOUN,March
0,.,;
0,.,;
0,DET,an
0,NOUN,Alumni
0,NOUN,Reunion
0,NOUN,Bulletin
0,ADP,in
0,NOUN,April
0,.,;
0,.,;
0,CONJ,and
0,DET,a
0,ADJ,special
0,NOUN,Bulletin
0,ADP,in
0,NOUN,June
0,.,.
0,DET,The
0,NOUN,College
0,ADV,also
0,VERB,publishes
0,DET,each
0,NOUN,year
0,DET,The
0,NOUN,Report
0,ADP,Of
0,DET,The
0,NOUN,Treasurer
0,CONJ,and
0,DET,a
0,ADJ,monthly
0,NOUN,newsletter
0,VERB,entitled
0,NOUN,Carleton
0,NOUN,College
0,NOUN,Comments
0,.,.
0,ADP,In
0,NOUN,co-operation
0,ADP,with
0,DET,the
0,NOUN,Alumni
0,NOUN,Association
0,ADP,of
0,NOUN,Carleton
0,NOUN,College
